cadena;marca;descripcion;calibre;fleje;precio;descuento;promo_nominal
Jumbo;Imperial;Cerveza Imperial Golden 473cc;473 ml;3300.0;2739.0;17;6x5 IMPERIAL | Ofertas Internas
Jumbo;Imperial;Cerveza Imperial Rubia 710cc;710 ml;4650.0;4650.0;0;
Jumbo;Heineken;Cerveza Rubia 710 Cc Heineken;710 ml;6020.0;6020.0;0;
Jumbo;Imperial;Cerveza IPA 473 Cc Imperial;473 ml;3500.0;2905.0;17;6x5 IMPERIAL | Ofertas Internas
Jumbo;Schneider;Cerveza Rubia 710 Cc Schneider;710 ml;3742.0;3742.0;0;
Jumbo;Andes;Cerveza Rubia 1 Lts Andes;-;6000.0;4200.0;30;30% Higiene Bucal | Ecommerce
Jumbo;Imperial;Cerveza Cream Stout 473 Cc Imperial;473 ml;3550.0;2946.5;17;6x5 IMPERIAL | Ofertas Internas
Jumbo;Budweiser;Cerveza Rubia 1 Lts Budweiser;-;5450.0;4087.5;25;25% BUDWEISER | Ofertas Internas
Jumbo;Imperial;Cerveza Extra Lager 473 Cc Imperial;473 ml;3300.0;2739.0;17;6x5 IMPERIAL | Ofertas Internas
Jumbo;Grolsch;Cerveza Pilsner 925 Cc Grolsch;925 ml;7000.0;7000.0;0;
Jumbo;Grolsch;Cerveza Pilsner 473 Cc Grolsch;473 ml;4150.0;3444.5;17;6x5 GROLSCH | Ofertas Internas
Jumbo;Patagonia;Cerveza Amber Lager 730 Cc Patagonia;730 ml;7550.0;4907.5;35;35% Higiene Bucal | Ecommerce
Jumbo;Schneider;Cerveza Sabor Limón Remix 473 Cc Schneider;473 ml;2900.0;2900.0;0;
Jumbo;Brahma;Cerveza Rubia 710 Cc Brahma;710 ml;4250.0;2550.0;40;40% Higiene Bucal | Ecommerce
Jumbo;Estrella Del Sur;Cerveza Pilsen 500 Ml Estrella del Sur;500 ml;2550.0;2550.0;0;
Jumbo;Antares;Cerveza Lager 473 Cc Antares;473 ml;4350.0;4350.0;0;
Jumbo;Salta Cautiva;Cerveza Session Ipa 473 Cc Salta Cautiva;473 ml;3300.0;2739.0;17;6x5 SALTA | Ofertas Internas
Jumbo;Miller;Cerveza Lager 330 Cc Miller;330 ml;4050.0;2430.0;40;2do al 80% MILLER | Ofertas Internas
Jumbo;Michelob;Cerveza Ultra 473 Cc Michelob;473 ml;3250.0;2112.5;35;35% Higiene Bucal | Ecommerce
Jumbo;Quilmes;Cerveza IPA 1 Lts Quilmes;-;4950.0;3712.5;25;25% QUILMES | Ofertas Internas
Jumbo;Grolsch;Cerveza IPA 473 Cc Grolsch;473 ml;4300.0;3569.0;17;6x5 GROLSCH | Ofertas Internas
Jumbo;Pampa Brewing;Cerveza Nitro Cream Stout 473 Cc Pampa Brewing;473 ml;3550.0;3550.0;0;
Jumbo;Pampa Brewing;Cerveza Sabor Honey 473 Cc Pampa Brewing;473 ml;3150.0;3150.0;0;
Jumbo;Pampa Brewing;Cerveza Golden Ale 473 Cc Pampa Brewing;473 ml;3150.0;3150.0;0;
Jumbo;Antares;Cerveza Scotch 473 Ml Antares;473 ml;5050.0;5050.0;0;
Jumbo;Antares;Cerveza Kolsch 473 Ml Antares;473 ml;5000.0;5000.0;0;
Jumbo;Kunstmann;Cerveza Kunstmann Ipa Session 470cc;470 ml;4900.0;4900.0;0;
Jumbo;Antares;Cerveza Session IPA Caravana 473 Ml Antares;473 ml;5050.0;5050.0;0;
Jumbo;Imperial;Cerveza Imperial Apa 473cc;473 ml;3500.0;2905.0;17;6x5 IMPERIAL | Ofertas Internas
Jumbo;Imperial;Cerveza Imperial Roja 473cc;473 ml;3500.0;2905.0;17;6x5 IMPERIAL | Ofertas Internas
Jumbo;Andes;Cerveza IPA 1 Lts Andes;-;6300.0;4410.0;30;30% Higiene Bucal | Ecommerce
Jumbo;Imperial;Cerveza Imperial Ipa 1lt Ret;1000 ml;5850.0;5850.0;0;
Jumbo;Warsteiner;Cerveza Rubia 473 Ml Warsteiner;473 ml;3600.0;2988.0;17;6x5 WARSTEINER | Ofertas Internas
Jumbo;Schneider;Cerveza Rubia 1000 Ml Schneider;1000 ml;4750.0;4750.0;0;
Jumbo;Imperial;Cerveza Imperial Rubia 1 L;1000 ml;5400.0;5400.0;0;
Jumbo;Brahma;Cerveza Brahma Chopp Lata 473mlx6;-;17351.0;17351.0;0;
Jumbo;Quilmes;Cerveza Rubia 473 Cc Quilmes;473 ml;2692.0;2019.0;25;25% QUILMES | Ofertas Internas
Jumbo;Heineken;Cerveza Rubia 473 Ml Heineken;473 ml;4048.0;3359.84;17;6x5 HEINEKEN | Ofertas Internas
Jumbo;Pampa Brewing;Cerveza Lager 473 Cc Pampa Brewing;473 ml;3850.0;3850.0;0;
Jumbo;Imperial;Cerveza Golden Ale 330 Cc Imperial;330 ml;3600.0;3600.0;0;
Jumbo;Patagonia;Cerveza Lager del Sur 473 Cc Patagonia;473 ml;5350.0;3477.5;35;35% Higiene Bucal | Ecommerce
Jumbo;Peroni;Cerveza Pilsen 330 Ml Peroni;330 ml;5600.0;5600.0;0;
Jumbo;Amstel;Cerveza Lager 473 Cc Amstel;473 ml;2900.0;2407.0;17;6x5 AMSTEL | Ofertas Internas
Jumbo;Salta Cautiva;Cerveza Salta Cautiva Roja 473 Ml;473 ml;3300.0;2739.0;17;6x5 SALTA | Ofertas Internas
Jumbo;Bierhaus;Cerveza Red Ipa 473 Ml Bierhaus;473 ml;4300.0;4300.0;0;
Jumbo;Bierhaus;Cerveza Scotch Momentum 473 Ml Bierhaus;473 ml;3350.0;3350.0;0;
Jumbo;Bierhaus;Cerveza IPA Super Star 473 Ml Bierhaus;473 ml;4300.0;4300.0;0;
Jumbo;Pampa Brewing;Cerveza IPA 473 Cc Pampa Brewing;473 ml;3550.0;3550.0;0;
Jumbo;Quilmes;Cerveza Sin Alcohol 473 Cc Quilmes;473 ml;2282.0;1711.5;25;25% QUILMES | Ofertas Internas
Jumbo;Rabieta;Cerveza Red Honey 473 Cc Rabieta;473 ml;4100.0;4100.0;0;
Jumbo;Blue Moon;Cerveza Belgian White 355 Cc Blue Moon;355 ml;5400.0;3240.0;40;2do al 80% BLUE MOON | Ofertas Internas
Jumbo;Andes;Cerveza Rubia 473 Cc Andes;473 ml;3750.0;2437.5;35;35% ANDES | Ofertas Internas
Jumbo;Imperial;Cerveza Imperial Stout 1lt;1000 ml;5800.0;5800.0;0;
Jumbo;Warsteiner;Cerveza Rubia 1 Lts Warsteiner;-;6600.0;6600.0;0;
Jumbo;Brahma;Cerveza Brahma Chopp Rubia 1lt Ret;1000 ml;5100.0;5100.0;0;
Jumbo;Corona;Cerveza Lager Sin Alcohol 473 Cc Corona;473 ml;3300.0;3300.0;0;
Jumbo;Corona;Cerveza Rubia 473 Cc Corona;473 ml;5050.0;3282.5;35;35% CORONA | Ofertas Internas
Jumbo;Bierhaus;Cerveza Lager Golden State 473 Cc Bierhaus;473 ml;3350.0;3350.0;0;
Jumbo;Miller;Cerveza Genuine Draft 473 Ml Miller;473 ml;3600.0;2988.0;17;6x5 MILLER | Ofertas Internas
Jumbo;Bierhaus;Cerveza Chalalager 473 Ml Bierhaus;473 ml;4300.0;4300.0;0;
Jumbo;Guinness;Cerveza Extra Stout 473 Ml Guinness;473 ml;4500.0;4500.0;0;
Jumbo;Salta Cautiva;Cerveza Salta Cautiva Rubia 473 Ml;473 ml;3300.0;2739.0;17;6x5 SALTA | Ofertas Internas
Jumbo;Stella Artois;Cerveza Rubia 710 Cc Stella Artois;710 ml;6600.0;6600.0;0;
Jumbo;Amstel;Cerveza Lager 1 Lts Amstel;-;5050.0;5050.0;0;
Jumbo;Bierhaus;Cerveza Bierhaus Honey 473 Ml;473 ml;3350.0;3350.0;0;
Jumbo;Kunstmann;Cerveza Torobayo Roja 470 Ml Kunstmann;470 ml;4900.0;4900.0;0;
Jumbo;Rabieta;Cerveza Red Irish Ale 473 Cc Rabieta;473 ml;4100.0;4100.0;0;
Jumbo;Rabieta;Cerveza American IPA 473 Cc Rabieta;473 ml;4500.0;4500.0;0;
Jumbo;Quilmes;Cerveza Stout 473 Cc Quilmes;473 ml;2850.0;2137.5;25;25% QUILMES | Ofertas Internas
Jumbo;Miller;Cerveza Rubia 600 Cc Miller;600 ml;6150.0;3690.0;40;2do al 80% MILLER | Ofertas Internas
Jumbo;Miller;Cerveza Rubia 1 Lts Miller;-;6600.0;6600.0;0;
Jumbo;Andes;Cerveza Rubia 710 Cc Andes;710 ml;5000.0;3500.0;30;30% Higiene Bucal | Ecommerce
Jumbo;Amstel;Cerveza Lager 710 Ml Amstel;710 ml;4150.0;4150.0;0;
Jumbo;Salta Cautiva;Cerveza Salta Cautiva Rubia 1lt Ret;1000 ml;5400.0;5400.0;0;
Jumbo;Rabieta;Cerveza Golden Ale 473 Cc Rabieta;473 ml;4100.0;4100.0;0;
Jumbo;Tsingtao;Cerveza Stout 330 Ml Tsingtao;330 ml;5600.0;5600.0;0;
Jumbo;Tsingtao;Cerveza Pale Lager 330 Ml Tsingtao;330 ml;5600.0;5600.0;0;
Jumbo;Tsingtao;Cerveza Ipa 330 Ml Tsingtao;330 ml;6152.69;6152.69;0;
Jumbo;Salta Cautiva;Cerveza Lager 473 Cc Salta Cautiva;473 ml;3300.0;2739.0;17;6x5 SALTA | Ofertas Internas
Jumbo;X-Mark;Cerveza Sabor Mojito 500 Ml X-Mark;500 ml;9200.0;9200.0;0;
Jumbo;Stella Artois;Cerveza Rubia 710 Cc Stella Artois;710 ml;6400.0;6400.0;0;
Jumbo;Ortuzar;Cerveza Session Ipa 473 Ml Ortuzar;473 ml;3800.0;3800.0;0;
Jumbo;Ortuzar;Cerveza Golden 473 Ml Ortuzar;473 ml;3300.0;3300.0;0;
Jumbo;Ortuzar;Cerveza Poker con Bourbon 473 Ml Ortuzar;473 ml;3750.0;3750.0;0;
Jumbo;Bierhaus;Cerveza Argentipa 473 Cc Bierhaus;473 ml;4380.79;4380.79;0;
Jumbo;Monastere;Cerveza Double 500 Ml Monastere;500 ml;8900.0;8900.0;0;
Jumbo;Rabieta;Cerveza Helles Munich 473 Cc Rabieta;473 ml;4100.0;4100.0;0;
Jumbo;Weidmann;Cerveza Pilsener 500 Cc Weidmann;500 ml;6900.0;6900.0;0;
Jumbo;Monastere;Cerveza Blond 500 Cc Monastere;500 ml;9000.0;9000.0;0;
Jumbo;Miller;Cerveza Rubia 710 Cc Miller;710 ml;5400.0;5400.0;0;
Jumbo;Cusqueña;Cerveza Trigo 330 Cc Cusqueña;330 ml;4500.0;4500.0;0;
Jumbo;Cusqueña;Cerveza Dark Lager 330 Cc Cusqueña;330 ml;4500.0;4500.0;0;
Jumbo;Asahi;Cerveza Super Dry 330 Ml Asahi;330 ml;5600.0;5600.0;0;
Jumbo;Andes Origen;Cerveza Ipa 473ml Andes Origen;473 ml;21450.0;13942.5;35;35% ANDES | Ofertas Internas
Jumbo;Andes;Cerveza Ipa Andina 473 Cc Andes;473 ml;3850.0;2502.5;35;35% ANDES | Ofertas Internas
Jumbo;Tsingtao;Cerveza Lager 640 Ml Tsingtao;640 ml;8750.0;8750.0;0;
Jumbo;Bavaria;Cerveza Rubia 500 Ml Bavaria;500 ml;6950.0;6950.0;0;
Jumbo;Bavaria;Cerveza Rubia 500 Ml Bavaria;500 ml;4450.0;4450.0;0;
Jumbo;Birra Moretti;Cerveza Birra Moretti-bot-cc.-330;-;6200.0;6200.0;0;
Jumbo;Oranjeboom;Cerveza Rubia 500 Cc Oranjeboom;500 ml;7000.0;7000.0;0;
Jumbo;Stella Artois;Cerveza Rubia 473 Cc Stella Artois;473 ml;4450.0;4450.0;0;
Jumbo;Iguana;Cerveza Pilsener 1 Lts Iguana;-;3944.0;3944.0;0;
Jumbo;Tsingtao;Cerveza Lager 330 Ml Tsingtao;330 ml;5600.0;5600.0;0;
Jumbo;Cusqueña;Cerveza Rubia 330 Cc Cusqueña;330 ml;4500.0;4500.0;0;
Jumbo;Weidmann;Cerveza Weidmann Rubia 500cc;500 ml;7500.0;7500.0;0;
Jumbo;Brahma;Cerveza Rubia 340 Cc Brahma;340 ml;1950.0;1950.0;0;
Jumbo;Tsingtao;Cerveza Rubia 500 Ml Tsingtao;500 ml;5700.0;5700.0;0;
Jumbo;Bitburger;Cerveza Lager 500 Ml Bitburger;500 ml;6000.0;6000.0;0;
Disco;Heineken;Cerveza Lager Sin Alcohol 473 Cc Heineken;473 ml;3425.0;2226.25;35;35% HEINEKEN | Ofertas Internas
Disco;Quilmes;Cerveza Lager 710 Cc Quilmes;710 ml;3832.0;2874.0;25;25% QUILMES | Ofertas Internas
Disco;Corona;Cerveza Sin Alcohol 330 Cc Corona;330 ml;4705.0;4705.0;0;
Disco;Stella Artois;Cerveza Rubia 975 Ml Stella Artois;975 ml;7650.0;7650.0;0;
Disco;Corona;Cerveza Rubia 330ml Corona;330 ml;4703.0;3009.92;36;OFERTA CORONA | Ofertas Internas
Disco;Stella Artois;Cerveza Lager Pure Gold 473 Cc Stella Artois;473 ml;4300.0;2795.0;35;35% STELLA ARTOIS | Ofertas Internas
Disco;Imperial;Cerveza Golden Sin Alcohol 473 Cc Imperial;473 ml;2491.0;1619.15;35;35% IMPERIAL | Ofertas Internas
Disco;Patagonia;Cerveza Vera IPA 730 Cc Patagonia;730 ml;7900.0;5135.0;35;35% Higiene Bucal | Ecommerce
Disco;Imperial;Cerveza Golden 1 Lts Imperial;-;5657.0;5657.0;0;
Disco;Patagonia;Cerveza IPA Sabor Sauco 730 Cc Patagonia;730 ml;7900.0;5135.0;35;35% Higiene Bucal | Ecommerce
Disco;Quilmes;Cerveza Rubia 1 Lts Quilmes;-;4649.0;3486.75;25;25% QUILMES | Ofertas Internas
Disco;Heineken;Cerveza Rubia 1 Lts Heineken;-;7474.0;7474.0;0;
Disco;Stella Artois;Cerveza Pure Gold Lager 330 Ml Stella Artois;330 ml;4850.0;3152.5;35;35% STELLA ARTOIS | Ofertas Internas
Disco;Andes;Cerveza Golden Lager 1 Lts Andes;-;6000.0;3600.0;40;40% Higiene Bucal | Ecommerce
Disco;Patagonia;Cerveza Lager del Sur 730 Cc Patagonia;730 ml;7750.0;5037.5;35;35% Higiene Bucal | Ecommerce
Disco;Bajo Cero;Cerveza Bajo Cero 1 Lts Quilmes;-;4150.0;3112.5;25;25% QUILMES | Ofertas Internas
Disco;Heineken;Cerveza 0.0 330 Ml Heineken;330 ml;3529.0;3529.0;0;
Disco;Blue Moon;Cerveza Belgian White 473 Cc Blue Moon;473 ml;5150.0;5150.0;0;
Disco;Antares;Cerveza Honey 473 Ml Antares;473 ml;5100.0;5100.0;0;
Disco;Antares;Cerveza IPA 473 Cc Antares;473 ml;5150.0;5150.0;0;
Disco;Imperial;Cerveza Imperial Golden 473cc;473 ml;3374.0;2800.42;17;6x5 IMPERIAL | Ofertas Internas
Disco;Imperial;Cerveza Imperial Rubia 710cc;710 ml;4827.0;4827.0;0;
Disco;Heineken;Cerveza Rubia 710 Cc Heineken;710 ml;6488.0;6488.0;0;
Disco;Imperial;Cerveza IPA 473 Cc Imperial;473 ml;3581.0;2972.23;17;6x5 IMPERIAL | Ofertas Internas
Disco;Andes;Cerveza Rubia 1 Lts Andes;-;6200.0;4340.0;30;30% Higiene Bucal | Ecommerce
Disco;Imperial;Cerveza Cream Stout 473 Cc Imperial;473 ml;3581.0;2972.23;17;6x5 IMPERIAL | Ofertas Internas
Disco;Budweiser;Cerveza Rubia 1 Lts Budweiser;-;5750.0;4312.5;25;25% BUDWEISER | Ofertas Internas
Disco;Imperial;Cerveza Extra Lager 473 Cc Imperial;473 ml;3374.0;2800.42;17;6x5 IMPERIAL | Ofertas Internas
Disco;Grolsch;Cerveza Pilsner 925 Cc Grolsch;925 ml;7318.0;7318.0;0;
Disco;Grolsch;Cerveza Pilsner 473 Cc Grolsch;473 ml;4256.0;3532.48;17;6x5 GROLSCH | Ofertas Internas
Disco;Patagonia;Cerveza Amber Lager 730 Cc Patagonia;730 ml;7900.0;5135.0;35;35% Higiene Bucal | Ecommerce
Disco;Schneider;Cerveza Sabor Limón Remix 473 Cc Schneider;473 ml;3010.0;3010.0;0;
Disco;Estrella Del Sur;Cerveza Pilsen 500 Ml Estrella del Sur;500 ml;2600.0;2600.0;0;
Disco;Andes;Cerveza Rubia Oro 473 Cc Andes;473 ml;3700.0;2220.0;40;40% Higiene Bucal | Ecommerce
Disco;Antares;Cerveza Lager 473 Cc Antares;473 ml;4450.0;4450.0;0;
Disco;Miller;Cerveza Lager 330 Cc Miller;330 ml;4152.0;2491.2;40;2do al 80% MILLER | Ofertas Internas
Disco;Quilmes;Cerveza IPA 1 Lts Quilmes;-;5200.0;3900.0;25;25% QUILMES | Ofertas Internas
Disco;Grolsch;Cerveza IPA 473 Cc Grolsch;473 ml;4515.0;3747.45;17;6x5 GROLSCH | Ofertas Internas
Disco;Pampa Brewing;Cerveza Nitro Cream Stout 473 Cc Pampa Brewing;473 ml;3650.0;3650.0;0;
Disco;Pampa Brewing;Cerveza Sabor Honey 473 Cc Pampa Brewing;473 ml;3250.0;3250.0;0;
Disco;Pampa Brewing;Cerveza Golden Ale 473 Cc Pampa Brewing;473 ml;3250.0;3250.0;0;
Disco;Antares;Cerveza Scotch 473 Ml Antares;473 ml;5150.0;5150.0;0;
Disco;Antares;Cerveza Kolsch 473 Ml Antares;473 ml;5150.0;5150.0;0;
Disco;Kunstmann;Cerveza Kunstmann Ipa Session 470cc;470 ml;4982.0;4982.0;0;
Disco;Antares;Cerveza Session IPA Caravana 473 Ml Antares;473 ml;5100.0;5100.0;0;
Disco;Imperial;Cerveza Imperial Apa 473cc;473 ml;3581.0;2972.23;17;6x5 IMPERIAL | Ofertas Internas
Disco;Imperial;Cerveza Imperial Roja 473cc;473 ml;3581.0;2972.23;17;6x5 IMPERIAL | Ofertas Internas
Disco;Imperial;Cerveza Imperial Ipa 1lt Ret;1000 ml;6176.0;6176.0;0;
Disco;Warsteiner;Cerveza Rubia 473 Ml Warsteiner;473 ml;3841.0;3188.03;17;6x5 WARSTEINER | Ofertas Internas
Disco;Schneider;Cerveza Rubia 1000 Ml Schneider;1000 ml;4982.0;4982.0;0;
Disco;Quilmes;Cerveza Stout 1 Lts Quilmes;-;5100.0;3825.0;25;25% QUILMES | Ofertas Internas
Disco;Budweiser;Cerveza Rubia 473 Ml Budweiser;473 ml;3200.0;2080.0;35;35% Higiene Bucal | Ecommerce
Disco;Imperial;Cerveza Imperial Rubia 1 L;1000 ml;5657.0;5657.0;0;
Disco;Brahma;Cerveza Brahma Chopp Lata 473mlx6;-;19265.0;19265.0;0;
Disco;Pampa Brewing;Cerveza Lager 473 Cc Pampa Brewing;473 ml;4000.0;4000.0;0;
Disco;Michelob;Cerveza Ultra Lager 275 Ml Michelob;275 ml;3150.0;2047.5;35;35% Higiene Bucal | Ecommerce
Disco;Imperial;Cerveza Golden Ale 330 Cc Imperial;330 ml;3841.0;3841.0;0;
Disco;Landvik;Cerveza Lager 500 Ml Landvik;500 ml;2450.0;2450.0;0;
Disco;Patagonia;Cerveza Lager del Sur 473 Cc Patagonia;473 ml;5650.0;3672.5;35;35% Higiene Bucal | Ecommerce
Disco;Peroni;Cerveza Pilsen 330 Ml Peroni;330 ml;5750.0;5750.0;0;
Disco;Amstel;Cerveza Lager 473 Cc Amstel;473 ml;3010.0;2498.3;17;6x5 AMSTEL | Ofertas Internas
Disco;Stella Artois;Cerveza Sin Alcohol 473 Cc Stella Artois;473 ml;3700.0;3700.0;0;
Disco;Budweiser;Cerveza Rubia 710 Cc Budweiser;710 ml;4650.0;3022.5;35;35% BUDWEISER | Ofertas Internas
Disco;Salta Cautiva;Cerveza Salta Cautiva Roja 473 Ml;473 ml;3374.0;2800.42;17;6x5 SALTA | Ofertas Internas
Disco;Pampa Brewing;Cerveza Amber Ale 473 Ml Pampa Brewing;473 ml;3250.0;3250.0;0;
Disco;Rabieta;Cerveza Red Honey 473 Cc Rabieta;473 ml;4200.0;4200.0;0;
Disco;Andes;Cerveza Negra 473 Cc Andes;473 ml;3728.0;2609.6;30;30% Higiene Bucal | Ecommerce
Disco;Andes;Cerveza Rubia 473 Cc Andes;473 ml;3900.0;2730.0;30;30% Higiene Bucal | Ecommerce
Disco;Andes;Cerveza Roja 1 Lts Andes;-;6450.0;4515.0;30;30% Higiene Bucal | Ecommerce
Disco;Imperial;Cerveza Imperial Stout 1lt;1000 ml;5950.0;5950.0;0;
Disco;Warsteiner;Cerveza Rubia 1 Lts Warsteiner;-;6851.0;6851.0;0;
Disco;Brahma;Cerveza Rubia 354 Cc Brahma;354 ml;2050.0;2050.0;0;
Disco;Corona;Cerveza Rubia 473 Cc Corona;473 ml;5350.0;3477.5;35;35% CORONA | Ofertas Internas
Disco;Miller;Cerveza Genuine Draft 473 Ml Miller;473 ml;3841.0;3188.03;17;6x5 MILLER | Ofertas Internas
Disco;Salta Cautiva;Cerveza Salta Cautiva Rubia 473 Ml;473 ml;3374.0;2800.42;17;6x5 SALTA | Ofertas Internas
Disco;Stella Artois;Cerveza Rubia 710 Cc Stella Artois;710 ml;6600.0;6600.0;0;
Disco;Amstel;Cerveza Lager 1 Lts Amstel;-;5242.0;5242.0;0;
Disco;Kunstmann;Cerveza Torobayo Roja 470 Ml Kunstmann;470 ml;4982.0;4982.0;0;
Disco;Rabieta;Cerveza Red Irish Ale 473 Cc Rabieta;473 ml;4200.0;4200.0;0;
Disco;Rabieta;Cerveza American IPA 473 Cc Rabieta;473 ml;4600.0;4600.0;0;
Disco;Miller;Cerveza Rubia 1 Lts Miller;-;6851.0;6851.0;0;
Disco;Andes;Cerveza Rubia 710 Cc Andes;710 ml;5200.0;3640.0;30;30% Higiene Bucal | Ecommerce
Disco;Amstel;Cerveza Lager 710 Ml Amstel;710 ml;4256.0;4256.0;0;
Disco;Salta Cautiva;Cerveza Salta Cautiva Rubia 1lt Ret;1000 ml;5657.0;5657.0;0;
Disco;Rabieta;Cerveza Golden Ale 473 Cc Rabieta;473 ml;4200.0;4200.0;0;
Disco;Salta Cautiva;Cerveza Lager 473 Cc Salta Cautiva;473 ml;3374.0;2800.42;17;6x5 SALTA | Ofertas Internas
Disco;Royal Dutch;Cerveza Lager 330 Ml Royal Dutch;330 ml;4250.0;4250.0;0;
Disco;Royal Dutch;Cerveza Lager 0.0% 330 Ml Royal Dutch;330 ml;2750.0;2750.0;0;
Disco;Duff;Cerveza Lager 330 Cc Duff;330 ml;3750.0;3750.0;0;
Disco;Stella Artois;Cerveza Rubia 710 Cc Stella Artois;710 ml;6700.0;4355.0;35;35% STELLA ARTOIS | Ofertas Internas
Disco;Beepure;Cerveza Blonde 500 Cc Beepure;500 ml;4400.0;2200.0;50;50% Aging | Ecommerce
Disco;Antares;Cerveza Playa Grande 473 Cc Antares;473 ml;5150.0;5150.0;0;
Disco;Rabieta;Cerveza Helles Munich 473 Cc Rabieta;473 ml;4200.0;4200.0;0;
Disco;Weidmann;Cerveza Pilsener 500 Cc Weidmann;500 ml;7000.0;7000.0;0;
Disco;Miller;Cerveza Rubia 710 Cc Miller;710 ml;5605.0;5605.0;0;
Disco;Santa Fe;Cerveza Rubia 473 Cc Santa Fe;473 ml;2855.0;2855.0;0;
Disco;Cusqueña;Cerveza Trigo 330 Cc Cusqueña;330 ml;4600.0;4600.0;0;
Disco;Cusqueña;Cerveza Dark Lager 330 Cc Cusqueña;330 ml;4600.0;4600.0;0;
Disco;Asahi;Cerveza Super Dry 330 Ml Asahi;330 ml;5550.0;5550.0;0;
Disco;Tsingtao;Cerveza Lager 640 Ml Tsingtao;640 ml;9000.0;9000.0;0;
Disco;Andes;Cerveza Roja 473 Cc Andes;473 ml;3850.0;2695.0;30;30% Higiene Bucal | Ecommerce
Disco;Bavaria;Cerveza Rubia 500 Ml Bavaria;500 ml;4550.0;4550.0;0;
Disco;Birra Moretti;Cerveza Birra Moretti-bot-cc.-330;-;6400.0;6400.0;0;
Disco;Oranjeboom;Cerveza Rubia 500 Cc Oranjeboom;500 ml;7200.0;7200.0;0;
Disco;Stella Artois;Cerveza Rubia 473 Cc Stella Artois;473 ml;4550.0;4550.0;0;
Disco;Tsingtao;Cerveza Lager 330 Ml Tsingtao;330 ml;5750.0;5750.0;0;
Disco;Cusqueña;Cerveza Rubia 330 Cc Cusqueña;330 ml;4500.0;4500.0;0;
Disco;Tsingtao;Cerveza Rubia 500 Ml Tsingtao;500 ml;5700.0;5700.0;0;
Vea;Heineken;Cerveza Lager Sin Alcohol 473 Cc Heineken;473 ml;3166.0;2057.9;35;35% HEINEKEN | Ofertas Internas
Vea;Quilmes;Cerveza Lager 710 Cc Quilmes;710 ml;3832.0;3832.0;0;
Vea;Corona;Cerveza Sin Alcohol 330 Cc Corona;330 ml;3600.0;3600.0;0;
Vea;Stella Artois;Cerveza Rubia 975 Ml Stella Artois;975 ml;7190.0;4673.5;35;35% STELLA ARTOIS | Ofertas Internas
Vea;Corona;Cerveza Rubia 330ml Corona;330 ml;4705.0;3058.25;35;35% CORONA | Ofertas Internas
Vea;Imperial;Cerveza Golden Sin Alcohol 473 Cc Imperial;473 ml;2284.0;1484.6;35;35% IMPERIAL | Ofertas Internas
Vea;Patagonia;Cerveza Vera IPA 730 Cc Patagonia;730 ml;7290.0;4738.5;35;35% Almacen | Ecommerce
Vea;Imperial;Cerveza Golden 1 Lts Imperial;-;5242.0;5242.0;0;
Vea;Patagonia;Cerveza IPA Sabor Sauco 730 Cc Patagonia;730 ml;7290.0;4738.5;35;35% Almacen | Ecommerce
Vea;Corona;Cerveza Rubia 710 Ml Corona;710 ml;7745.0;7745.0;0;
Vea;Quilmes;Cerveza Rubia 1 Lts Quilmes;-;4649.0;3486.75;25;OFERTA QUILMES | Ofertas Trafico
Vea;Heineken;Cerveza Rubia 1 Lts Heineken;-;6851.0;6851.0;0;
Vea;Andes;Cerveza Golden Lager 1 Lts Andes;-;5790.0;3474.0;40;40% Almacen | Ecommerce
Vea;Patagonia;Cerveza Lager del Sur 730 Cc Patagonia;730 ml;7290.0;4738.5;35;35% Almacen | Ecommerce
Vea;Bajo Cero;Cerveza Bajo Cero 1 Lts Quilmes;-;3890.0;3890.0;0;
Vea;Heineken;Cerveza 0.0 330 Ml Heineken;330 ml;3270.0;3270.0;0;
Vea;Blue Moon;Cerveza Belgian White 473 Cc Blue Moon;473 ml;4723.0;4723.0;0;
Vea;Antares;Cerveza Honey 473 Ml Antares;473 ml;4690.0;4690.0;0;
Vea;Imperial;Cerveza Imperial Golden 473cc;473 ml;3166.0;2627.78;17;6x5 IMPERIAL | Ofertas Internas
Vea;Imperial;Cerveza Imperial Rubia 710cc;710 ml;4463.0;4463.0;0;
Vea;Heineken;Cerveza Rubia 710 Cc Heineken;710 ml;6020.0;6020.0;0;
Vea;Imperial;Cerveza IPA 473 Cc Imperial;473 ml;3322.0;2757.26;17;6x5 IMPERIAL | Ofertas Internas
Vea;Schneider;Cerveza Rubia 710 Cc Schneider;710 ml;3754.0;2853.04;24;OFERTA SCHNEIDER | Ofertas Trafico
Vea;Andes;Cerveza Rubia 1 Lts Andes;-;5690.0;3983.0;30;30% Almacen | Ecommerce
Vea;Imperial;Cerveza Cream Stout 473 Cc Imperial;473 ml;3322.0;2757.26;17;6x5 IMPERIAL | Ofertas Internas
Vea;Budweiser;Cerveza Rubia 1 Lts Budweiser;-;5290.0;3967.5;25;25% BUDWEISER | Ofertas Internas
Vea;Imperial;Cerveza Extra Lager 473 Cc Imperial;473 ml;3166.0;2627.78;17;6x5 IMPERIAL | Ofertas Internas
Vea;Grolsch;Cerveza Pilsner 925 Cc Grolsch;925 ml;6747.0;6747.0;0;
